4610 198
256048741 332938343 557772
565172793 671197998 564283
926770718 994914221 828846
56512031 491129222 804419
456720924 569739232 867282
702150386 929150472 71711
760803470 824144398 500208
546535287 894564111 184546
361703958 880718713 703136
375274660 664938955 662120
410711254 765510309 664143
812240481 915284266 511696
267401134 348086478 889430
721991334 986472970 241775
534719262 761512083 920966
443493712 586345173 585464
764147292 861750769 440321
20192994 303600229 788056
49130030 409320134 335301
800017115 868008508 66203
415030501 725357827 435460
38650737 343942981 863012
613288291 734021329 636577
582794603 929053261 880952
616378147 665306798 446539
787090731 843087570 169567
853394233 956577852 325235
634480628 894949001 624883
272716454 507823171 346637
526102608 747313529 853568
829322633 847324516 510205
249318201 657160891 721922
400157015 823900452 723447
110715517 654295171 699097
976398329 993212960 384219
928780821 988086724 920783
767234919 993450358 866955
239233028 999516177 337549
241971443 951179967 552092
336925770 810490665 83090
451754667 485836376 745376
316595778 391217405 904842
575809411 998048376 27374
349433497 539292166 343663
266675872 897157067 551246
273738276 311959208 526485
771246467 885128815 774250
594862834 823370574 530777
835318298 931875712 949673
940534423 972055263 110244
550859939 719155150 126918
914876053 997211563 112011
120955820 580238469 520177
719007101 787878065 160323
877695794 981599319 423742
284692406 991105677 70464
981192122 990945814 165418
580189970 959060596 980022
740855530 995742737 613638
721677407 880452544 258238
817280531 863674316 367609
810360648 816211542 939058
587057994 657482703 159630
543608252 889743429 846042
440497925 768850831 195243
101032108 999351311 28782
553585822 949704955 547030
998652916 998952008 617404
145501675 616202738 36700
243218032 279430079 472442
544947624 882486918 845870
93023592 601180437 620481
968235838 999202123 613965
412620789 632434303 603076
803282741 918113013 479686
551203297 668316660 612573
786618124 820905594 732968
699524776 775688337 200645
575161562 718918230 634237
5703683 7561587 728373
520710617 648116103 256562
25138619 139649027 399362
356407897 540918966 110369
38660928 865395902 114203
945101045 963951328 802233
372703764 677006976 995509
334158998 476654489 170167
446016960 497714420 332422
44073855 330091118 408688
254261660 696631641 642037
91746229 973400562 468221
199584930 329401015 805622
29939160 548857757 967046
653231125 724661054 565328
454722382 668445088 887117
959549719 986508729 206313
758167310 881627368 711887
289365947 987839027 358441
7006363 987166552 232931
84500173 244380499 22474
495428365 705654981 376588
839641316 867397828 636912
299680324 470547427 853379
83337658 888607501 675840
624050477 633838806 923297
835045009 934290211 457292
612793738 948263253 796195
655003869 732203469 999354
460268581 683219014 139282
993776882 999071330 257468
438532604 483726325 425501
55026587 279451460 875923
2810820 303155992 907242
387568209 477952054 771239
529694367 838040503 14161
185145562 522162752 672749
263587657 266335127 414386
27849964 489364452 19657
53713732 118148933 469927
939074945 991339575 906136
122094171 785099271 634774
189559141 223678044 218915
170132530 631819953 178349
955776493 997933197 266706
46944468 872398043 478148
406080097 866958051 942884
94326876 145328934 19110
214291959 312818869 574152
857457567 975413800 292537
427691216 533068838 790693
725081964 728008391 285322
600809859 868463127 432416
87473 519262158 354029
731158423 947743080 283419
26770652 418615710 93578
214748177 564045550 10547
677439674 954061227 920058
579552369 756744321 733821
556859418 830901911 923923
874835929 964799209 610848
80631637 381831494 555533
963031192 988904783 424733
359010997 753086563 965660
727488138 788520440 516127
918458978 994343968 963250
67534094 564514230 30583
521252876 619629404 959599
669182588 985737221 349684
136913605 836972009 813419
252040788 517607319 819176
756789600 877408327 500546
139667972 587423480 701904
175990714 637468150 877249
915526333 927142897 252601
883000195 894176572 962327
241666178 627953686 535088
147864245 667946337 478654
891465069 928589072 547016
401539176 716957851 108327
281352739 394580437 535557
208565185 720141279 270281
820934796 886721243 428306
774489279 907222619 32862
10445191 382532404 134199
522289250 681246684 712886
568088346 926962326 606388
746950381 768936958 498156
917971075 999491007 257689
6877273 552713842 663700
665341444 818342184 436410
359637293 657440956 297305
568102201 570018768 673327
933428915 941781523 184772
697621672 783084356 258499
542428079 697513677 12437
857740707 950202638 526303
111236362 927144510 286911
584294703 997579199 479812
626601236 709869841 961201
705422459 948498267 181847
791515137 915244257 959968
147115026 765043398 935191
470516346 974610384 992523
239386701 773184964 213889
715002322 790787414 871143
649475364 788085111 154980
332862865 755829187 118026
676198014 994827622 303117
491209840 732797006 712338
964151766 981414658 609372
748481795 939354951 138495
795862098 961703802 474210
42053907 812030036 322885
135743230 798080516 546207
97571652 227474770 14910
962270183 986070183 412453
127948512 958445384 798757
491302998 984103903 722414
690320723 958040090 825099
278173839 622963941 87425
849616612 995053021 804639
284790212 993343222 88078
528518012 627010230 755126
29973621 366159912 105488
587844114 770161232 313782
94279674 651200167 363498
87522845 794778719 69908
456752496 991263960 125298
731128261 799827057 79334
986685951 988442277 634377
407702318 412899924 849169
387605157 418285879 805177
18874380 621030309 291414
195806611 472284626 572730
388484915 875957326 617125
11034290 855163132 465282
304414615 524831247 729442
881527547 920329505 16648
139696533 913909715 887632
781753874 965739324 241496
824985411 906007215 771918
319071875 599610974 293511
592870082 963355974 378091
73646380 550531296 743611
659367154 816022233 422918
158418560 483665925 937954
381835574 808105185 892667
790025784 807114544 38195
90061550 183447684 208946
621722899 811619534 410188
7504810 502648185 932051
621649391 899150160 189751
490840908 546104782 560644
719993016 992760127 71390
773846885 795900736 496592
776630596 826207194 111990
311155966 323906157 532616
965652404 977805613 750686
250302322 659210068 943961
675835590 893714276 503483
401774322 719692637 108405
884604387 986716230 2181
735674306 989739193 566178
654631466 655475689 317764
971387465 988826043 576446
657230574 697135235 569552
802836329 969818576 128848
516572176 984858379 261771
672169339 803287039 466812
800708277 926026414 174512
266988728 579991567 49665
655752274 966312717 679509
27953422 780650832 364441
247708397 555536045 6722
818907347 921236455 294674
539877453 557330169 816169
375672188 809339804 173018
139424890 507033036 528768
588420449 867840224 513384
648598804 738376695 744544
886865510 985083345 601058
679641117 844620274 785322
765152280 976972143 15163
824364806 870770185 949578
719849352 972999104 24735
191737391 812374390 612719
533523061 747535175 813362
672776703 788540684 177761
473999507 648810198 308363
96029641 798938671 135430
43734543 961290113 469656
555168630 624193034 395760
401479261 419275258 715554
641858587 876716479 27126
927214777 960065280 294160
204509741 240184101 802992
199314590 666913852 895782
809750407 949347961 605035
278109360 573177270 783699
895380648 930787036 624105
556456241 830073798 642684
674144934 950669896 532724
536681753 805941032 772543
919175473 965371115 625386
828669417 974588330 397278
19087164 606396789 24605
452864996 797825429 202792
574487568 752529639 736721
329991521 372797947 348259
588166699 939895355 171608
691227586 887998577 979718
371591452 974630054 713490
353864801 434600193 576372
644727845 972709251 379783
405538668 833827342 354574
836550498 878665891 572177
294430446 501162361 69941
228383825 806962908 571590
544896799 678474518 63383
346819045 890459932 835472
134801404 180238775 393259
110472615 683676730 601192
436080300 793365926 379909
415154894 577327792 592795
843046310 964703743 342370
929293213 941037195 124633
818450080 955617336 107427
347786011 944991872 43519
212762695 451195578 762335
423371301 928084758 76077
676580830 703406354 499997
9558131 314353402 875198
571459560 794502011 107230
79229777 356473953 26357
537789912 854505351 367046
527154857 944001799 937044
849617105 876150664 54558
216440451 304877544 402964
344042676 993919600 324059
888889110 892296961 565021
893589550 959345552 332168
536140950 903262155 73963
393397419 950804293 949586
632503384 771195600 634317
726381955 878216392 389143
750033280 912878371 382442
47890043 247700754 768369
526040848 568720936 75385
533299988 557662243 279740
126962354 424850098 301747
640362468 683342123 782460
677214441 730386133 368727
38937508 439568551 139191
539997549 691640283 704471
223794562 440588794 560491
324568344 498469454 967181
643152722 735600865 763083
97010685 891680269 686024
449574857 682854653 229955
84610971 940466787 725997
50294799 617953655 526774
281369370 433225111 10590
133162390 961206850 771194
571751194 770707566 918908
279931051 490313008 117133
912209122 991674600 958175
848827099 909520030 410495
638578972 896971386 794002
291850235 876433557 503055
620101547 680503070 605610
59912889 877554716 434076
946239383 991794411 248860
889424207 911013566 717848
574486265 591421335 282466
962102020 998154845 835575
386730465 404424413 209697
595502694 786502808 430133
910081028 956055834 641691
323872144 406473932 462424
682180736 848536921 646496
749846175 842501567 301988
633740150 757409894 814247
585167536 657161932 568716
188939638 232269115 760743
288419429 505351689 204337
139917535 516747780 228715
411819555 897477405 299362
52958199 478546338 926263
997387812 999314684 119049
314332956 349729566 847347
9327513 719028118 273976
589655090 762336616 98294
384807833 459946877 418313
433758987 997888224 278918
2479044 723633589 627941
929043168 971134122 892043
40618954 515836185 392632
807983259 849699732 25266
429004474 791166838 109137
134553386 917036516 572604
700374457 830832968 37568
392924429 879142071 297881
264016958 457302672 7288
51013031 577088896 219690
46087950 180622681 977748
825617796 951718039 797774
69855022 244583412 732294
63005959 977836283 430889
670837907 992552138 350580
721685064 800231792 796899
888742376 960784789 544875
914466234 973884571 857546
686114403 881869999 819657
887405237 922827177 679345
225870820 995712090 87277
740493933 769084359 58587
747616849 858104782 292350
438761865 960175175 179142
889325397 889905180 765167
820017943 879252513 968811
883396662 971344205 521506
222683369 961535559 112555
196069344 626447521 618637
97264655 406670783 7885
405977511 968362918 106035
395231551 487586246 866035
751835373 827813990 329896
493570136 528193605 711980
613050488 969058198 627210
451317575 548668484 227202
491689612 738510907 272620
36150240 877270141 887691
724614682 982702528 378406
273825978 637066528 338933
809570205 981008013 16758
206409078 959866467 94583
939865006 956159710 304862
363292496 619921857 848386
169482897 551932512 817435
284761897 970732223 620473
540390358 909934920 560481
389838473 924473984 642111
162276796 982563824 316422
973995485 990681123 408020
46326016 619950943 506449
513246966 766945318 335448
162231442 667642900 560065
714332061 939972601 384919
845212750 901921446 314961
893365611 971847511 461006
557703078 636889201 554338
312439077 505126069 294116
418473769 981627851 50228
677421133 904469166 333991
697688499 909801778 409431
548031251 718575854 383720
855894667 885316987 761905
511096055 542426611 761081
377004707 891519816 993410
846366639 853142155 218802
128301272 193723094 847178
786694051 871204824 716375
151004429 986987912 24191
86950055 182992512 898039
145190222 916177562 157304
553654821 681798742 222262
7414275 831518646 796064
3413573 565226530 431830
124063716 676230907 510230
110922843 187219226 628965
175006699 453619223 928174
502540035 544225350 67935
162820718 898483385 388507
510321498 758510634 842900
878332580 957628890 187407
516835457 744756983 396755
4152788 387008703 660686
405078253 692836300 160326
903658355 986224580 566473
825168442 937550827 325677
958368541 977663838 390675
853736732 941685727 634544
301336344 982190289 356781
889226944 903084610 860548
33644075 548683824 787779
123259350 292159315 289671
410603294 542267707 522885
916744868 926517927 385189
633529290 914411963 876216
796546809 936766650 257594
156887871 765526466 552192
77190894 695010067 618947
470245636 728180163 749142
345750881 496378472 897891
280378890 753742113 953245
976135569 982017082 674964
771906297 990926444 930176
452623774 515169601 775242
827466492 980440111 27131
936237579 942457430 196136
683299126 907865041 289826
650260013 773704265 968482
681830050 995510049 321706
692633643 959928393 393256
880619330 893964213 883743
456736987 479680842 934275
806536218 915849209 6746
648305321 757792999 641022
487670850 738601572 180372
751365968 820828643 394626
481012267 507751937 359624
561162814 826450865 789057
894954051 897532451 858866
190617791 933660362 259135
246952984 556181974 111852
406186112 595316933 960395
115407196 560153600 759736
882517294 941570351 720943
642269326 689939762 761692
627709419 723135168 807827
772665774 886491032 251447
328640053 359821223 865830
40633781 80197891 76725
699989636 954192527 656417
312427073 598430577 894963
62483967 436318162 747927
428117360 709356580 391445
310048025 893788403 684116
735723709 762667352 330124
439087897 541517750 769049
186835381 567970101 986788
995149428 997993566 383735
143943527 937912306 854496
907926425 969164037 383933
723502331 770797077 910019
994916655 997244333 663156
281297157 496615364 261141
592480612 670965493 42744
652694298 774595848 285832
49151673 878516915 854995
380080270 686269287 409852
36595241 995679649 225497
402372673 573916408 363984
236666460 307376566 652379
253704302 562832268 66346
120610284 967883213 995869
250471387 584463398 554218
410629939 466424019 94607
256730587 426544740 32359
243199235 791416139 206192
796203169 829600197 24712
955913884 996044378 907778
637799577 664589470 136475
496962584 545198520 727769
694660434 984246158 368996
114481175 141156949 151387
722083282 858135152 72145
985776373 997322231 360824
218554097 579222171 73512
307017227 776145277 304750
791574378 943509351 755682
66960862 317329637 969973
902718110 991735615 316308
689183002 958935937 619297
311939366 583019766 446046
598164625 759710595 550743
41019068 464580575 138722
274824987 688065335 36309
218397222 571807880 627939
766145478 975501291 204154
500750580 796030336 494940
348885261 496254502 27880
76856992 777893214 606061
612026068 981560593 662691
99181088 781939494 219506
300211753 835230725 916712
879554484 885490203 803696
759652497 981273504 946872
908839795 934072566 989152
845130013 887449053 557577
618516723 985384260 434024
882860360 894798738 573640
976154737 979450296 884874
340151976 554964758 820246
246930807 355302499 478350
451225540 663737858 115739
632272824 741923107 920304
931575809 966445901 604817
845331162 991375490 131919
192539797 294967882 324046
134044924 801202636 295626
805573612 888354170 273843
766299359 862058915 324547
258980450 391970589 263788
440970793 892207880 682577
643976899 975975822 892830
783536882 937929302 545094
223241689 588763951 512685
217892265 806799309 385581
92415720 358359224 11083
516130782 979487084 385684
574047806 973991125 360808
514431260 752923371 51076
476367716 811076381 964276
523670295 639360583 781625
933244597 936187496 677155
900077492 961745542 421973
936865582 964028716 362061
167584669 833052463 247318
788212088 941583299 545796
732692305 769681626 692612
935715853 992358371 147715
668622307 794356605 610295
493358435 938392732 211834
825489166 986815839 18051
286421613 449451012 532232
570307152 709829611 537310
920316599 997942816 624847
209399501 270501734 320485
758447708 892149366 178299
861044464 956917500 790797
773827760 910159066 528927
546606611 629718985 536205
761038589 843481680 913665
871322445 956558529 853016
44917998 646732193 184678
39589705 103279504 382056
545412895 735077866 304763
575154152 703972255 511792
842379105 950377537 88677
790052110 877620807 220361
240700178 296049294 974752
914633751 934244127 805657
542689382 624294407 42077
349851071 686726948 803155
615001658 815659367 592197
268276493 691399771 628449
574801642 970995335 993060
158142832 279416869 883899
487308827 802969974 143291
734399917 953415871 314512
408716431 559359071 389743
413038450 845996434 8547
559320592 715283363 845876
708730246 774070508 548478
127650689 728631790 498042
280073349 670452803 41427
305959917 835522976 838733
984024754 986163442 180618
487429910 814067918 556374
639276809 913794306 322531
44377519 340461298 494026
492162979 689143232 979165
596233964 660234101 139620
899380794 935587787 675624
657210272 972838536 132708
977412246 997108476 67229
442063540 515306631 155418
658450327 896055752 574676
721357536 888029944 177920
786217152 951526803 444847
881735603 981919692 567845
239740307 438764726 769768
46018450 817871470 139127
496547887 932174677 97825
827919136 959000972 539091
409482137 516108699 216921
901124357 945070577 182401
17435832 970582350 84939
849883342 851831206 979667
111565220 883695309 432287
587266582 768252691 948609
793581162 884286986 241805
63766524 295079462 181644
932754874 949172437 859116
468145677 909124075 60091
835863954 875755433 271518
264776852 807910644 446557
934535041 973395589 433940
502226886 841125712 491944
880596542 904870349 138801
348313011 924101494 925128
125972770 554842172 424637
467230725 896538271 804495
673286043 813959020 246066
841128412 976871564 792734
624369926 919249042 75264
799861084 831365670 829227
539737399 909660400 260294
873238243 916687594 185575
128127855 934687903 232998
599920548 839297721 869448
262046816 295923923 734322
7987821 894876014 270730
349162575 607178912 587710
63434945 554838614 562882
699721652 850105514 685338
765478125 979837599 958984
448900394 838717962 475497
128048292 190135973 909097
923537861 968829139 134234
298909661 741914974 335651
965303899 997766372 895439
129381797 887114815 822608
813575966 936669484 960815
5188152 714952186 995983
20334326 442818579 981914
297514182 806829066 753256
469314457 688972602 354264
340342092 598882781 86982
999554700 999656676 362517
533737055 858518262 145366
943450022 977666799 873577
721632479 984397801 717993
72110096 458895644 78852
566219918 774581326 940279
297045204 729401890 825984
573231085 835270177 965852
81726014 173833338 144359
165484559 747457672 1028
637794264 866582759 146634
164286337 787907070 198459
87385608 956609662 719349
52974257 130998264 174818
971565694 985837072 995771
546373958 864709770 318476
589260036 963546639 22268
976671120 985367372 154741
110317993 752709715 802516
400243649 436992267 977899
675489586 722119197 162183
860941746 869493490 273226
224457318 377473455 439346
946918092 973709192 222876
525377899 894616435 735756
36786014 867845597 341303
367421369 462631668 845762
813544891 841706644 643112
608804834 667390929 859365
954812769 962923159 637561
558200359 876246795 614183
728808239 757381439 397311
414848815 923432491 739539
195107737 462645246 321300
971232891 980171032 641421
232649424 639024594 334428
34766896 239302366 873618
698110146 814034359 351218
328237943 471206207 276125
40630041 582428906 587596
186882754 819519616 388805
111842838 152372760 115403
372386609 576609913 75894
41797673 959859272 79942
680422581 956015627 91594
64554555 684588124 174260
501253727 819978966 718977
628114072 975334683 210735
381289570 660119535 428191
608775797 654848104 896638
979249835 988288697 473729
79582574 874488508 600449
202891406 280789792 150467
434447684 490799479 398105
811484539 956841210 968069
894575815 978707352 647435
345657610 406192290 131264
954025120 995190104 149987
536166702 968645375 207702
380353657 824798158 133527
534565095 603438229 911323
643461514 710837791 510888
161260916 809957621 783476
265365995 728528373 227575
759727639 917131874 633302
878078925 895846331 534273
408345434 925090467 617558
635987507 775450137 888426
121705964 443242839 687077
559281408 887809029 22572
599039451 858748855 658116
39808754 437398790 784048
512573496 651716472 929771
549523493 858731763 431889
121387586 877950401 397045
996072802 998792258 374839
206261618 972844496 411877
46976277 226580545 951621
483232703 824260915 513876
6249329 801680354 678102
5946205 216749683 799019
258347423 548147640 990989
655088811 900442685 910577
435747408 478682491 399065
330346958 890981943 716916
201252857 804050359 206828
146512725 354092095 821421
287990647 903575667 779304
20210281 835238725 461657
961959639 983931103 949076
801881870 900043664 56199
84868717 344220721 696716
701758657 983494488 138504
310974552 884055863 81744
45254326 401987065 293205
80492974 447109656 436354
380171944 593881660 896694
884048148 979214135 229379
403219052 961457681 309542
569411182 707803554 926536
716987971 800031847 429156
24293439 97012327 719575
635621314 654405400 331297
877114620 986966748 274163
741516962 920460115 360688
